,name,price,href,img_url,additional_name
192,Magična tablica za risanje LCD | WHIZZPAD,17.99,https://vigoshop.si/izdelek/magic-lcd-drawing-tablet-2/,https://vigoshop.si/app/uploads/2023/04/LCD-Drawing-Table-Featured-Img-min-324x324.jpg,Magična tablica za risanje LCD | WHIZZPAD
193,Digitalna elektronska merilna skodelica DIGIWEIGHT 4 v 1,24.99,https://vigoshop.si/izdelek/digitalna-elektronska-merilna-skodelica-digiweight-4-v-1/,https://vigoshop.si/app/uploads/2022/08/DIGIWEIGHT_28.03.22_UROS_IMAGE_SQUARE_V1-324x324.jpg,Digitalna elektronska merilna skodelica DIGIWEIGHT 4 v 1
194,Dvostranska krtača za odstranjevanje odpadle dlake in poddlake | DETANGLE,18.99,https://vigoshop.si/izdelek/pet-grooming-tool-2-sided-undercoat-rake-for-cats-dogs-brush-safe-dematting-comb-for-easy-mats-tangles-removing-2/,https://vigoshop.si/app/uploads/2023/02/pettangler-1-1-324x324.jpg,Dvostranska krtača za odstranjevanje odpadle dlake in poddlake | DETANGLE
195,Električni masažnik za glavo | MINDMAGIC,22.99,https://vigoshop.si/izdelek/electric-head-massager-mindmagic-2/,https://vigoshop.si/app/uploads/2023/05/MINDMAGIC_1-324x324.jpg,Električni masažnik za glavo | MINDMAGIC
196,Pojoča in plesoča lama LIDY,21.99,https://vigoshop.si/izdelek/pojoca-in-plesoca-lama-lidy/,https://vigoshop.si/app/uploads/2020/09/27f3e5c9-9e1e-462a-8017-baa3e22b4e71_1.85270fa1ea0a63804bb72b6b7f7ebb83-324x324.jpeg,Pojoča in plesoča lama LIDY
197,ZUNANJI PODALJŠEK PIPE ZA VODO | JETEXTEND,18.99,https://vigoshop.si/izdelek/external-water-faucet-extension-jetextend/,https://vigoshop.si/app/uploads/2023/05/JETEXTEND-FEATURED-IMG-min-324x324.jpg,ZUNANJI PODALJŠEK PIPE ZA VODO | JETEXTEND
198,Komplet gel vložkov za stopala (2 kosa v kompletu) | TOOTSYPAD,16.99,https://vigoshop.si/izdelek/a-set-of-gel-insoles-for-the-relief-of-the-foot-tootsypad-2-2/,https://vigoshop.si/app/uploads/2023/03/TOOTSYPAD-FEATURED-IMG-min-1-1-324x324.jpg,Komplet gel vložkov za stopala (2 kosa v kompletu) | TOOTSYPAD
199,Frizerski pripomoček (za pletenje različnih vrst kit) BRAIDMAID (3 kosi),17.99,https://vigoshop.si/izdelek/frizerski-pripomocek-za-pletenje-razlicnih-vrst-kit-braidmaid-3-kosi/,https://vigoshop.si/app/uploads/2023/10/BRAIDMAID_15.02.22_UROS_IMAGE_SQUARE_V1-324x324.jpg,Frizerski pripomoček (za pletenje različnih vrst kit) BRAIDMAID (3 kosi)
200,Digitalna merilna žlica PROSPOON,18.99,https://vigoshop.si/izdelek/digital-weighing-spoon-prospoon/,https://vigoshop.si/app/uploads/2023/05/Digital-Weighing-Spoon-Featured-Img-min.jpg,Digitalna merilna žlica PROSPOON
201,Krpa iz mikrovlaken (4 kosi) | MICROWIPE,16.99,https://vigoshop.si/izdelek/microfiber-cloth-4-pcs-microwipe-2/,https://vigoshop.si/app/uploads/2023/03/MICROWIPE-FEATURED-IMG-min-2-324x324.jpg,Krpa iz mikrovlaken (4 kosi) | MICROWIPE
202,Kljuke za palice za obešanje različnih dodatkov (komplet 4 kosov) | CLIPS,17.99,https://vigoshop.si/izdelek/hooks-for-rods-for-hanging-various-accessories-set-of-4-pieces-clips/,https://vigoshop.si/app/uploads/2023/06/CLIPS-FEATURED-IMG-min-1-324x324.jpg,Kljuke za palice za obešanje različnih dodatkov (komplet 4 kosov) | CLIPS
203,Hologramska košarkaška žoga | FLASHBALL,22.99,https://vigoshop.si/izdelek/holographic-basketball-ball-flashball-2/,https://vigoshop.si/app/uploads/2023/04/FLASHBALL_1-2-324x324.jpg,Hologramska košarkaška žoga | FLASHBALL
204,Pripomoček za kuhanje jajc BOILCUP,22.99,https://vigoshop.si/izdelek/perfect-egg-cooker-boilcup-2/,https://vigoshop.si/app/uploads/2023/02/Perfect-Egg-Cooker-Featured-Img-min-324x324.gif,Pripomoček za kuhanje jajc BOILCUP
205,Inovativna in poučna otroška igrača BRAINY,19.99,https://vigoshop.si/izdelek/inovativna-in-poucna-otroska-igraca-brainy/,https://vigoshop.si/app/uploads/2020/09/BRAINY_GALLERY_IMG1-324x324.jpg,Inovativna in poučna otroška igrača BRAINY
206,Plastična škatla za shranjevanje čevljev (12 kosov) | SHOEZY,22.99,https://vigoshop.si/izdelek/plastic-shoe-storage-box-12-pieces-shoezy/,https://vigoshop.si/app/uploads/2023/09/SHOEZY-pp-1-sl-324x324.jpg,Plastična škatla za shranjevanje čevljev (12 kosov) | SHOEZY
207,Posoda za gojenje korenin  (5 kosov) | ROOTY,17.99,https://vigoshop.si/izdelek/reusable-plant-root-growing-box-2/,https://vigoshop.si/app/uploads/2023/02/Reusable-Plant-Root-Growing-Box-Featured-Img-min-324x324.jpg,Posoda za gojenje korenin  (5 kosov) | ROOTY
208,Večnamenski peskalnik! | SANDBLAST,19.99,https://vigoshop.si/izdelek/multipurpose-sandblasting-gun-sandblast-2/,https://vigoshop.si/app/uploads/2023/05/SANDBLAST-FEATURED-IMG-min-324x324.jpg,Večnamenski peskalnik! | SANDBLAST
209,Svetleče božične kroglice (3 m) | XMASBALL,18.99,https://vigoshop.si/izdelek/bozicna-dekoracija-v-obliki-zavese-s-svetlecimi-kroglicami-xmasball/,https://vigoshop.si/app/uploads/2023/11/Shiny-Christmas-Balls-Featured-Img-min-324x324-1-324x324.jpg,Svetleče božične kroglice (3 m) | XMASBALL
210,LED luč s senzorjem gibanja LUMICOM 1+1 Gratis,21.99,https://vigoshop.si/izdelek/led-luc-s-senzorjem-gibanja-lumicom-kopija/,https://vigoshop.si/app/uploads/2020/10/LUMICOM_gratis-324x324.jpg,LED luč s senzorjem gibanja LUMICOM 1+1 Gratis
211,12-delni komplet za zalivanje rastlin | PLANTDROPS,17.99,https://vigoshop.si/izdelek/12-piece-watering-set-plantdrops-2/,https://vigoshop.si/app/uploads/2023/09/PLANTDROPS-12-piece-set-324x324.jpg,12-delni komplet za zalivanje rastlin | PLANTDROPS
212,Napihljiva boksarska vreča | AIRBOX,19.99,https://vigoshop.si/izdelek/inflatable-punching-bag-airbox/,https://vigoshop.si/app/uploads/2023/06/AIRBOX_1-1-324x324.jpg,Napihljiva boksarska vreča | AIRBOX
213,Avtosedež za pse (primeren za pse do 15 kg) | PETLIFE,22.99,https://vigoshop.si/izdelek/pet-safety-car-seat%ef%bc%88suitable-for-dogs-within-15-kg%ef%bc%89-2/,https://vigoshop.si/app/uploads/2023/02/PET_SAFETY_CAR_SEAT_FEATURED_IMG-min-324x324.jpg,Avtosedež za pse (primeren za pse do 15 kg) | PETLIFE
214,Bluetooth slušalka z mikrofonom | SCORPIBUD,26.99,https://vigoshop.si/izdelek/bluetooth-slusalka-z-mikrofonom-scorpibud/,https://vigoshop.si/app/uploads/2022/08/SCORPIBUD_UROS_IMAGE_SQUARE_V1-324x324.jpg,Bluetooth slušalka z mikrofonom | SCORPIBUD
215,Mali ročni šivalni stroj | HANDYSTITCH,17.99,https://vigoshop.si/izdelek/small-hand-sewing-machine-handystitch/,https://vigoshop.si/app/uploads/2023/05/HANDYSTITCH-Feature-Photo-324x324.jpg,Mali ročni šivalni stroj | HANDYSTITCH
216,Uhan za ušesa brez lukenj z motivi metuljev s cirkoni EARFLY,19.99,https://vigoshop.si/izdelek/uhan-za-usesa-brez-lukenj-z-motivi-metuljev-s-cirkoni-earfly/,https://vigoshop.si/app/uploads/2022/03/1-324x324.jpg,Uhan za ušesa brez lukenj z motivi metuljev s cirkoni EARFLY
217,4-delni spalni komplet | LUXESET,21.99,https://vigoshop.si/izdelek/4-piece-sleeping-set-luxeset/,https://vigoshop.si/app/uploads/2023/04/LUXESET-1-324x324.jpg,4-delni spalni komplet | LUXESET
218,Medvedek iz vrtnic LOVEBEAR,22.99,https://vigoshop.si/izdelek/medvedek-iz-vrtnic-lovebear/,https://vigoshop.si/app/uploads/2023/01/Remembear-Featured-Img-min-324x324.jpg,Medvedek iz vrtnic LOVEBEAR
219,Silikonske navijalke za popolne in obstojne kodre (20 kosov) | FLEXICURLS,18.99,https://vigoshop.si/izdelek/silicone-curlers-for-perfect-and-durable-curls-20-pcs-flexicurls-2/,https://vigoshop.si/app/uploads/2023/03/FLEXICURLS-FEATURED-IMG-min-1-324x324.jpg,Silikonske navijalke za popolne in obstojne kodre (20 kosov) | FLEXICURLS
220,Izstreljevalnik penastih raket | ROCKETUP,18.99,https://vigoshop.si/izdelek/foam-rocket-launcher-power-rocket-rocketup/,https://vigoshop.si/app/uploads/2023/02/ROCKETUP-1-324x324.jpg,Izstreljevalnik penastih raket | ROCKETUP
221,Ogrlica s podobo Jezusa | CRUCIFIXCHAIN,17.99,https://vigoshop.si/izdelek/necklace-representing-jesus-crucifixchain-2/,https://vigoshop.si/app/uploads/2023/05/Cross-Necklace-Featured-Img-min-324x324.jpg,Ogrlica s podobo Jezusa | CRUCIFIXCHAIN
222,Otroški risalni zvitek | FUNPICROLL,16.99,https://vigoshop.si/izdelek/childrens-drawing-roll-funpicroll-2/,https://vigoshop.si/app/uploads/2023/11/funpicroll-324x324.jpg,Otroški risalni zvitek | FUNPICROLL
223,Elegantna moderna stenska ura | TIMEVERSE,18.99,https://vigoshop.si/izdelek/timeless-wall-clock-timeverse/,https://vigoshop.si/app/uploads/2023/03/Wall-Clock-Featured-Img-min-324x324.jpg,Elegantna moderna stenska ura | TIMEVERSE
224,Kapa z odprtino za čop BEANIEHUT,18.99,https://vigoshop.si/izdelek/kapa-z-odprtino-za-cop-beaniehut/,https://vigoshop.si/app/uploads/2022/12/Ponytail-Beanie-Gallery-Img6-min-2-324x324.jpg,Kapa z odprtino za čop BEANIEHUT
225,Ekološki svinčnik za dolgotrajno uporabo (10 kosov) | FOREVERPEN,18.99,https://vigoshop.si/izdelek/ekoloski-svincnik-za-dolgotrajno-uporabo-10-kosov-foreverpen/,https://vigoshop.si/app/uploads/2022/09/FOREVERPEN_UROS_IMAGE_SQUARE_V1-min-1-324x324.jpg,Ekološki svinčnik za dolgotrajno uporabo (10 kosov) | FOREVERPEN
226,Kalup za vrtne steze | PAVESHAPE,26.99,https://vigoshop.si/izdelek/kalup-za-vrtne-steze-paveshape/,https://vigoshop.si/app/uploads/2021/05/Pavement_Mold_Featured_Img-min-1-324x324.jpg,Kalup za vrtne steze | PAVESHAPE
227,Podloga za plažo in piknik | SANDMAT,18.99,https://vigoshop.si/izdelek/beach-and-picnic-towel-sandmat-2/,https://vigoshop.si/app/uploads/2023/04/SANDMAT_Description-photo-1-1-324x324.jpg,Podloga za plažo in piknik | SANDMAT
228,Igrača za mačke | PREYPLAY,18.99,https://vigoshop.si/izdelek/cat-toy-preyplay-2/,https://vigoshop.si/app/uploads/2023/06/PREYPLAY-01-324x324.jpg,Igrača za mačke | PREYPLAY
229,Tople zimske pajkice | SHEERLEGS,19.99,https://vigoshop.si/izdelek/warm-winter-tights-2/,https://vigoshop.si/app/uploads/2023/11/picture-1-324x324.webp,Tople zimske pajkice | SHEERLEGS
230,Večnamenski rezalnik z merilnim trakom PRECISICUT,28.99,https://vigoshop.si/izdelek/vecnamenski-rezalnik-z-merilnim-trakom-precisicut/,https://vigoshop.si/app/uploads/2021/01/Woodworking_Gypsum_Board_Cutting_Tool_Featured_Img-min-324x324.jpg,Večnamenski rezalnik z merilnim trakom PRECISICUT
231,Univerzalna samolepilna kolesca 360° (12 kom) | STICKYWHEEL,17.99,https://vigoshop.si/izdelek/universal-adhesive-wheel-with-360-degree-rotation-stickywheel-2/,https://vigoshop.si/app/uploads/2023/09/STICKYWHEEL-12-piece-set-324x324.jpg,Univerzalna samolepilna kolesca 360° (12 kom) | STICKYWHEEL
232,Tridimenzionalne stenske nalepke v imitaciji kamna (10 kos.) | STONEBLOCKS,19.99,https://vigoshop.si/izdelek/3d-stone-imitation-wallpapers-stoneblocks-2/,https://vigoshop.si/app/uploads/2023/04/Stones3DWallpaper-Featured-Img-min-324x324.jpg,Tridimenzionalne stenske nalepke v imitaciji kamna (10 kos.) | STONEBLOCKS
233,Dekorativne varnostne luči za avtomobil (1+1) | DYNAMICAR,23.99,https://vigoshop.si/izdelek/safety-warning-lights-11-dynamicar/,https://vigoshop.si/app/uploads/2023/04/Product-photo-1-324x324.jpg,Dekorativne varnostne luči za avtomobil (1+1) | DYNAMICAR
234,Stenska ura s 3D učinkom | URBANCLOCK,17.99,https://vigoshop.si/izdelek/wall-clock-with-3d-effect-urbanclock-2/,https://vigoshop.si/app/uploads/2023/03/URBANCLOCK-FEATURED-IMG-min-324x324.jpg,Stenska ura s 3D učinkom | URBANCLOCK
235,Božična prevleka za jedilni stol (4 kosi) | SANTASEAT,18.99,https://vigoshop.si/izdelek/4pc-red-hat-dining-chair-slipcoverschristmas-chair-back-covers-kitchen-chair-covers-for-christmas-holiday-festival-decoration-santaseat/,https://vigoshop.si/app/uploads/2023/09/Red-Hat-Dining-Chair-Slipcovers-Featured-Img-min-324x324.jpg,Božična prevleka za jedilni stol (4 kosi) | SANTASEAT
236,Deluxe previjalna podloga 3 v 1 POPOPAD,15.99,https://vigoshop.si/izdelek/deluxe-previjalna-podloga-3-v-1-popopad/,https://vigoshop.si/app/uploads/2021/12/POPOPAD_IMAGE_WHITE_V1.jpg,Deluxe previjalna podloga 3 v 1 POPOPAD
237,"Moške kopalne hlače, ki spreminjajo barvo SWITCHOPS",19.99,https://vigoshop.si/izdelek/moske-kopalne-hlace-ki-spreminjajo-barvo-switchops-kopija-2/,https://vigoshop.si/app/uploads/2020/07/SWIM_TRUNKS_GALLERY_IMG1-min-1-1-324x324.jpg,"Moške kopalne hlače, ki spreminjajo barvo SWITCHOPS"
238,Zložljiv regal za shranjevanje (5 polic) | FOLDWAY,19.99,https://vigoshop.si/izdelek/folding-storage-rack-5-shelves-foldway/,https://vigoshop.si/app/uploads/2023/05/FOLDWAY-11-1-324x324.jpg,Zložljiv regal za shranjevanje (5 polic) | FOLDWAY
239,Brusilni kamen | SHARPRO,17.99,https://vigoshop.si/izdelek/sharpening-stone-sharpro/,https://vigoshop.si/app/uploads/2023/11/Sharpening-Stone-Featured-Img-min-324x324.jpg,Brusilni kamen | SHARPRO
240,NEBOLEČ ODSTRANJEVALEC DLAČIC | EPILUXE,19.99,https://vigoshop.si/izdelek/painless-hair-epilator-epiluxe-2/,https://vigoshop.si/app/uploads/2023/03/EPILUXE-FEATURED-IMG-min-1-324x324.jpg,NEBOLEČ ODSTRANJEVALEC DLAČIC | EPILUXE
241,Ženska zapestnica za gleženj | DIAMONDS,17.99,https://vigoshop.si/izdelek/female-body-chain-diamonds-2/,https://vigoshop.si/app/uploads/2023/06/DIAMONDS_FINAL-324x324.jpg,Ženska zapestnica za gleženj | DIAMONDS
242,Gugalnica za pse | PAWSWING,20.99,https://vigoshop.si/izdelek/dog-swing-pawswing/,https://vigoshop.si/app/uploads/2023/08/PAWSWING-FEATURED-IMG-min-324x324.jpg,Gugalnica za pse | PAWSWING
243,Točilnik za pijačo | DRINKPOD,16.99,https://vigoshop.si/izdelek/beverage-dispenser-drinkpod/,https://vigoshop.si/app/uploads/2023/03/DRINKPOD-FEATURED-IMG-min-324x324.jpg,Točilnik za pijačo | DRINKPOD
244,Namizna igra z množenjem do 100 | FUNMATH,19.99,https://vigoshop.si/izdelek/board-game-with-multiplication-up-to-100-funmath/,https://vigoshop.si/app/uploads/2023/05/FUNMATH_Description-Photo-2-324x324.jpg,Namizna igra z množenjem do 100 | FUNMATH
245,Pas za koleno | KNEEFLEX,17.99,https://vigoshop.si/izdelek/knee-belt-kneeflex-2/,https://vigoshop.si/app/uploads/2023/03/Image_9-1-324x324.jpg,Pas za koleno | KNEEFLEX
246,Žepni izvlečni USB polnilni kabel 3v1 | CABLEBOX,19.99,https://vigoshop.si/izdelek/zepni-izvlecni-usb-polnilni-kabel-3v1-cablebox/,https://vigoshop.si/app/uploads/2022/12/3-in-1-Data-Line-Charging-Line-Storage-Box-Featured-Img-min-324x324.jpg,Žepni izvlečni USB polnilni kabel 3v1 | CABLEBOX
247,Pripomoček za delo na vrtu | KNEEBENCH,24.99,https://vigoshop.si/izdelek/garden-seat-kneeler-kneebench-2/,https://vigoshop.si/app/uploads/2023/02/KNEEBENCH-1-324x324.jpg,Pripomoček za delo na vrtu | KNEEBENCH
248,Božični LED obročki | JOLLYRINGS,16.99,https://vigoshop.si/izdelek/christmas-led-rings-jollyrings/,https://vigoshop.si/app/uploads/2023/09/JOLLYRINGS-FEATURED-IMG-min-324x324.jpg,Božični LED obročki | JOLLYRINGS
249,Dekorativna 7 barvna osvetlitev | LUMIPALM,18.99,https://vigoshop.si/izdelek/decorative-7-colors-lighting-lumipalm-2/,https://vigoshop.si/app/uploads/2023/03/LUMIPALM7-324x324.jpg,Dekorativna 7 barvna osvetlitev | LUMIPALM
250,Verižica z obeskom Sv. Mihaela | ARCHANGEL,16.99,https://vigoshop.si/izdelek/saint-michael-pendant-archangel-2/,https://vigoshop.si/app/uploads/2023/02/ARCHANGEL-FEATURED-IMG-min-1-324x324.jpg,Verižica z obeskom Sv. Mihaela | ARCHANGEL
251,LED igrača za kopel Ice Cube | CUBEBATH,19.99,https://vigoshop.si/izdelek/led-ice-cube-bath-toy-2/,https://vigoshop.si/app/uploads/2023/09/CUBEBATH-12-piece-set-324x324.jpg,LED igrača za kopel Ice Cube | CUBEBATH
252,Samolepilne tapete v opečnatem videzu (10 kos) | NYBRICK,20.99,https://vigoshop.si/izdelek/self-adhesive-wallpaper-in-the-image-of-orange-brick-new-york-wall-nybrick/,https://vigoshop.si/app/uploads/2023/09/NYBRICK-10-piece-set-324x324.jpg,Samolepilne tapete v opečnatem videzu (10 kos) | NYBRICK
253,Pripomoček za čiščenje ušes | SPRINGSI,16.99,https://vigoshop.si/izdelek/innovative-spring-ear-wax-cleaner-tool-set/,https://vigoshop.si/app/uploads/2023/03/Ear_Wax_Cleaner_Featured_Img-min-1-324x324.gif,Pripomoček za čiščenje ušes | SPRINGSI
254,Odsevne samolepilne nalepke za platišča (40 kosov) | RIMREFLECT,17.99,https://vigoshop.si/izdelek/reflective-self-adhesive-stickers-for-rims-40-pieces-rimreflect-2/,https://vigoshop.si/app/uploads/2023/03/RIMREFLECT-FEATURED-IMG-min-1-324x324.jpg,Odsevne samolepilne nalepke za platišča (40 kosov) | RIMREFLECT
255,Igračka za kopalno kad v obliki kita | SLOSHY,19.99,https://vigoshop.si/izdelek/whale-bath-toy-sloshy-2/,https://vigoshop.si/app/uploads/2023/01/SLOSHY-3-324x324.jpg,Igračka za kopalno kad v obliki kita | SLOSHY
256,Sveder za vrtnarjenje | HOLEDRILL,18.99,https://vigoshop.si/izdelek/greenpro-9000-tiller-for-drilling-2/,https://vigoshop.si/app/uploads/2023/11/slider-1-324x324.jpg,Sveder za vrtnarjenje | HOLEDRILL
257,"Mehka, hitro sušeča podloga za kopalnico | STONESTEP",18.99,https://vigoshop.si/izdelek/soft-quick-drying-bath-mat-stonestep-2/,https://vigoshop.si/app/uploads/2023/03/STONESTEP-GALLERY-IMG2-min-1-324x324.jpg,"Mehka, hitro sušeča podloga za kopalnico | STONESTEP"
258,Komplet za ribolov (103 kosov) | MULTIFISHER,23.99,https://vigoshop.si/izdelek/a-fishing-set-containing-103-pcs-multifisher-2/,https://vigoshop.si/app/uploads/2023/03/MULTIFISHER-FEATURED-IMG-min-324x324.jpg,Komplet za ribolov (103 kosov) | MULTIFISHER
259,Prenosni električni mini grelnik | BURNY,22.99,https://vigoshop.si/izdelek/prenosni-elektricni-mini-grelnik-burny-2-2/,https://vigoshop.si/app/uploads/2021/12/BURNY_IMAGE_WHITE_V1.jpg,Prenosni električni mini grelnik | BURNY
260,Prenosno ostilišče za svinčnike in barvice | PENPAL,17.99,https://vigoshop.si/izdelek/battery-operated-sharpener-for-pencils-and-pastels-penpal/,https://vigoshop.si/app/uploads/2023/09/Battery-Operated-Pencil-Sharpener-Featured-Img-min-324x324.jpg,Prenosno ostilišče za svinčnike in barvice | PENPAL
261,Otroške varnostne ključavnice (10kos) | SAFELOCK,17.99,https://vigoshop.si/izdelek/child-safety-lock-safelock-2-2/,https://vigoshop.si/app/uploads/2023/03/SAFELOCK-FEATURED-IMG-min-1-1-324x324.jpg,Otroške varnostne ključavnice (10kos) | SAFELOCK
262,Raztegljiva polica za shranjevanje | SHELFEXPEND,19.99,https://vigoshop.si/izdelek/expandable-shelf-storage-rack-shelfexpend/,https://vigoshop.si/app/uploads/2023/02/SHELFEXPEND-FEATURED-IMG-min-2-324x324.jpg,Raztegljiva polica za shranjevanje | SHELFEXPEND
263,Set zapestnic za božični adventni koledar | ADVENTBRACE,15.99,https://vigoshop.si/izdelek/24-days-countdown-calendar-diy-christmas-advent-calendar-bracelets-set/,https://vigoshop.si/app/uploads/2023/09/ADVENTBRACE-FEATURED-IMG-min-1-324x324.jpg,Set zapestnic za božični adventni koledar | ADVENTBRACE
264,Ultimativni laserski merilnik | LASERVAGA,19.99,https://vigoshop.si/izdelek/ultimate-laser-measurer-laservaga/,https://vigoshop.si/app/uploads/2023/08/Ultimate-Laser-Measurer-Featured-Img-min-324x324.jpg,Ultimativni laserski merilnik | LASERVAGA
265,Orodje za popravilo vdolbin in prenašanje predmetov | HANDLEUP,16.99,https://vigoshop.si/izdelek/dent-repair-suction-cup-handleup-2/,https://vigoshop.si/app/uploads/2023/02/SAY-GOODBYE-TO-DENTS_1-324x324.jpg,Orodje za popravilo vdolbin in prenašanje predmetov | HANDLEUP
266,Izobraževalna namizna igra | EDUFUN,18.99,https://vigoshop.si/izdelek/educational-board-game-edufun/,https://vigoshop.si/app/uploads/2023/09/2c634225669a_EDUFUN_1-1-324x324.jpg,Izobraževalna namizna igra | EDUFUN
267,Izjemno udobne pajkice | SPRINTLEGS,23.99,https://vigoshop.si/izdelek/super-comfortable-leggings-sprintlegs-2/,https://vigoshop.si/app/uploads/2023/03/SPRINTLEGS-GALLERY-IMG2-min-1-324x324.jpg,Izjemno udobne pajkice | SPRINTLEGS
268,Igrača z lebdečimi kroglicami FLOATPOP,34.99,https://vigoshop.si/izdelek/igraca-z-lebdecimi-kroglicami-floatpop/,https://vigoshop.si/app/uploads/2023/08/FLOATPOP_10.12.21_UROS_IMAGE_SQUARE_V1-324x324.jpg,Igrača z lebdečimi kroglicami FLOATPOP
269,Trikotna krpa za tla | ANGLEMOP,18.99,https://vigoshop.si/izdelek/triangular-floor-mop-anglemop/,https://vigoshop.si/app/uploads/2023/04/ANGLEMOP-324x324.jpg,Trikotna krpa za tla | ANGLEMOP
270,Priročna palica in kolesce za še več ribiških užitkov | HANDYFISH,19.99,https://vigoshop.si/izdelek/handy-telescopic-rod-with-a-reel-handyfish-2/,https://vigoshop.si/app/uploads/2023/03/HANDYFISH-FEATURED-IMG-min-324x324.jpg,Priročna palica in kolesce za še več ribiških užitkov | HANDYFISH
271,Mehke ribiške vabe | LUREZILLAS,15.99,https://vigoshop.si/izdelek/soft-bionic-fishing-lures-2/,https://vigoshop.si/app/uploads/2023/09/LUREZILLAS-5-piece-set-324x324.jpg,Mehke ribiške vabe | LUREZILLAS
272,Didaktična igrača – komplet s škatlo in 12 jajci | EGGCELLENT,19.99,https://vigoshop.si/izdelek/didactic-toy-set-with-box-and-12-eggs-eggcellent-2/,https://vigoshop.si/app/uploads/2023/06/EGGCELLENT_1-1-324x324.jpg,Didaktična igrača – komplet s škatlo in 12 jajci | EGGCELLENT
273,Motivacijska steklenička za vodo (1000 ml) | SIPSOUL,20.99,https://vigoshop.si/izdelek/motivational-water-bottle-1000-ml-sipsoul-2/,https://vigoshop.si/app/uploads/2023/03/SIPSOUL-Feature-Photo-324x324.jpg,Motivacijska steklenička za vodo (1000 ml) | SIPSOUL
274,Razpršilni nastavek za plastenko | BOTTLESPRITZ,16.99,https://vigoshop.si/izdelek/water-sprayer-with-an-installer-on-the-bottle-bottlespritz-2/,https://vigoshop.si/app/uploads/2023/03/BOTTLESPRITZ-FEATURED-IMG-min-1-324x324.jpg,Razpršilni nastavek za plastenko | BOTTLESPRITZ
275,Set za oblikovanje avtomobilskih luči | IGNITE,17.99,https://vigoshop.si/izdelek/styling-set-for-car-lights/,https://vigoshop.si/app/uploads/2023/07/IGNITE-FEATURED-IMG-min-324x324.jpg,Set za oblikovanje avtomobilskih luči | IGNITE
276,Nahrbtnik za pse | PETPOUCH,21.99,https://vigoshop.si/izdelek/backpack-for-dogs-petpouch/,https://vigoshop.si/app/uploads/2023/06/PETPOUCH-FEATURED-IMG-min-324x324.jpg,Nahrbtnik za pse | PETPOUCH
277,Univerzalno vodoodporno držalo za telefon BRACKZPHONE,22.99,https://vigoshop.si/izdelek/univerzalno-vodoodporno-drzalo-za-telefon-brackzphone-2-2/,https://vigoshop.si/app/uploads/2022/07/BRACKZPHONE_UROS_IMAGE_SQUARE_V1-324x324.jpg,Univerzalno vodoodporno držalo za telefon BRACKZPHONE
278,Komplet pripomočkov za učenje izgovorjave besed v angleščini | POCKETWORDS,16.99,https://vigoshop.si/izdelek/pocket-vocab-pocketwords/,https://vigoshop.si/app/uploads/2023/02/Pocket-Vocab-Featured-Img-min-324x324.jpg,Komplet pripomočkov za učenje izgovorjave besed v angleščini | POCKETWORDS
279,Otroški božični svetlobni projektor | SANTABEAM,16.99,https://vigoshop.si/izdelek/slide-projector-torch-projection-light-2/,https://vigoshop.si/app/uploads/2023/08/Slide-Projector-Torch-Projection-Light-Featured-Img-min-324x324.jpg,Otroški božični svetlobni projektor | SANTABEAM
280,Rezalnik ananasa | ANANASS,18.99,https://vigoshop.si/izdelek/pineapple-slicer-ananass/,https://vigoshop.si/app/uploads/2023/06/ANANASS-FEATURED-IMG-min-324x324.jpg,Rezalnik ananasa | ANANASS
281,Sponka za lase TIDYBUN,18.99,https://vigoshop.si/izdelek/sponka-za-lase-tidybun/,https://vigoshop.si/app/uploads/2022/10/Clip-For-Hair-Featured-Img-min-324x324.jpg,Sponka za lase TIDYBUN
282,Sončna očala MADSUN,49.99€ 24.99,https://vigoshop.si/izdelek/soncna-ocala-madsun/,https://vigoshop.si/app/uploads/2021/06/314m-5c-4-324x324.jpg,Sončna očala MADSUN
283,Vzmet za čiščenje odtokov | DRAINSPRING,17.99,https://vigoshop.si/izdelek/drain-unclogging-spring-drainspring-2/,https://vigoshop.si/app/uploads/2023/03/DRAINSPRING-FEATURED-IMG-min-324x324.jpg,Vzmet za čiščenje odtokov | DRAINSPRING
284,Praznična LED zavesa | CURLIGHT,17.99,https://vigoshop.si/izdelek/3d-led-lucke-v-obliki-zavese-curlight/,https://vigoshop.si/app/uploads/2023/11/curlight5-324x324.jpg,Praznična LED zavesa | CURLIGHT
285,Plesoči Božiček | DANCECLAUS,21.99,https://vigoshop.si/izdelek/dancing-santa-claus-danceclaus/,https://vigoshop.si/app/uploads/2023/09/DANCING-SANTA-CLAUS-FEATURED-IMG-min-324x324.jpg,Plesoči Božiček | DANCECLAUS
286,360-stopinjski vrtljivi nastavljivi mop za čiščenje s sončnico | CORALMOP,17.99,https://vigoshop.si/izdelek/360-rotating-adjustable-cleaning-sunflower-mop-coralmop-2/,https://vigoshop.si/app/uploads/2023/10/CORALMOP_1-1-324x324.jpg,360-stopinjski vrtljivi nastavljivi mop za čiščenje s sončnico | CORALMOP
287,Ročna prha z majhno porabo vode in močnim curkom | SPIRALSPLASH,19.99,https://vigoshop.si/izdelek/propeller-driven-shower-head-2-2/,https://vigoshop.si/app/uploads/2023/03/Propeller-Driven-Shower-Head-Featured-Img-min-324x324.jpg,Ročna prha z majhno porabo vode in močnim curkom | SPIRALSPLASH
